x,y,time,x_f,y_f
1454,837,1688676528.4855232,1529.1296085315234,535.488960974174
1440,827,1688676528.6015878,1524.053861480081,554.8902506512082
1455,813,1688676528.7187824,1519.0626117325958,573.8370378785957
1372,870,1688676528.8204968,1514.0781125364815,592.2940297177425
1303,898,1688676528.964402,1508.8067874380529,610.3920782923481
1206,865,1688676529.0366473,1502.8441785845948,628.1800992814494
1156,853,1688676529.158301,1495.8397645255418,645.5133714790009
1067,895,1688676529.276224,1487.5255411545822,662.3163040346025
916,841,1688676529.384873,1477.5332409387568,678.5726753509846
818,834,1688676529.494823,1465.3821561493016,694.1379588334429
715,824,1688676529.6085315,1450.7119055020532,708.8795666056786
652,808,1688676529.7178347,1433.336290550031,722.7349243665273
565,786,1688676529.851029,1413.1792091866687,735.6224918080208
512,784,1688676529.9617703,1390.2269167179784,747.4779053952359
482,758,1688676530.1507788,1364.5815621386812,758.2642583987789
526,790,1688676530.2949488,1336.5757493911362,767.9987046915222
568,784,1688676530.4151363,1306.7682925472452,776.7818014462932
577,768,1688676530.514855,1275.723903416763,784.668104292735
585,769,1688676530.6713052,1243.8540932857027,791.6516591436176
612,768,1688676530.816719,1211.508473098658,797.7646298952523
553,700,1688676530.947733,1178.9309134176062,802.9618435988637
528,609,1688676531.0555902,1146.1667742994623,806.9754877012437
545,524,1688676531.1684482,1113.2928671928596,809.4162326009612
585,422,1688676531.2768672,1080.5849683957144,809.9039472454166
644,368,1688676531.385423,1048.4454914037658,808.1392228882964
649,325,1688676531.5023584,1017.2414144094387,803.9991015696615
680,295,1688676531.605304,987.2033897094736,797.5089775116107
695,318,1688676531.7282631,958.5046158447077,788.8370814800703
725,330,1688676531.834402,931.3053950967776,778.3048119234404
728,332,1688676531.9801142,905.7213468982362,766.2413749082058
751,359,1688676532.1062386,881.8186504386148,752.9415100483666
764,393,1688676532.21528,859.6510660109975,738.7449776782879
757,407,1688676532.3395581,839.2272581606402,723.9888424248721
709,405,1688676532.486564,820.4115560858522,708.9062396821125
705,396,1688676532.6417282,802.9882472675384,693.6213102827874
690,386,1688676532.758269,786.8088693098254,678.2009338009426
726,376,1688676532.9167264,771.8401645942715,662.6925689596275
750,363,1688676533.0367563,758.1609329676365,647.1333391613946
758,369,1688676533.157463,745.8502327101374,631.5757887964663
750,362,1688676533.3097365,734.8829552157991,616.099127392874
733,365,1688676533.4258873,725.1453272134571,600.7781456544009
734,356,1688676533.5597556,716.5049278412057,585.6715315971508
718,379,1688676533.6589072,708.8514874721274,570.8568908573757
729,366,1688676533.7848494,702.0966658559797,556.425373439087
779,389,1688676533.89793,696.2674132656234,542.4504369202087
793,395,1688676534.0340767,691.4834312249787,529.0229475973368
810,404,1688676534.1927009,687.8017858024073,516.2283218858005
814,433,1688676534.305207,685.204135457167,504.1524552676269
789,429,1688676534.4241724,683.591600209037,492.8826327844265
797,415,1688676534.5353315,682.8143115683725,482.41025587461274
804,445,1688676534.6388497,682.7859834559657,472.7097866462881
831,441,1688676534.7471154,683.4996835393101,463.81826570587765
834,434,1688676534.861403,684.9668223047341,455.72457368342765
787,415,1688676534.9683378,687.0790151960277,448.3379682827372
786,425,1688676535.0638673,689.6213256943996,441.57604524194556
771,426,1688676535.1743832,692.439909331259,435.41557893226036
766,416,1688676535.286394,695.4364845839791,429.8322663911842
775,412,1688676535.3946834,698.5513493534186,424.764386118916
756,392,1688676535.4975674,701.7450313040357,420.1317365512561
778,415,1688676535.6095743,704.9802871751531,415.8848947386489
636,496,1688676535.7176983,708.0625237686885,412.16475652387413
686,493,1688676535.8213544,710.6794566180015,409.2040950381238
690,520,1688676535.9449053,712.8091082165867,407.0896268337609
710,547,1688676536.0260258,714.6044770805889,405.85885363085504
746,557,1688676536.1465554,716.2073437710527,405.55918599975496
769,579,1688676536.2532766,717.7969292943922,406.19538718261816
763,579,1688676536.3544636,719.4765782431831,407.7442809672345
778,572,1688676536.4637804,721.2650370219017,410.1226950011457
779,528,1688676536.5769053,723.1769779627786,413.1444906214236
802,486,1688676536.7036393,725.2467642235497,416.52370674346395
774,505,1688676536.7960494,727.4734765789257,420.04337534986
734,502,1688676536.905909,729.7206970820516,423.6578572453134
718,534,1688676537.018694,731.7915880215418,427.4018831324924
696,459,1688676537.1196492,733.5549776416045,431.21940107878055
732,386,1688676537.2338629,734.9977719123976,434.80072224135785
748,298,1688676537.3386672,736.2418810354384,437.69739822980944
689,257,1688676537.4526026,737.3141066295804,439.5400024532325
644,307,1688676537.5647979,738.0110712563384,440.25302152163505
570,255,1688676537.6828585,738.0417457307628,439.96141637048174
585,243,1688676537.7983735,737.215507585962,438.676015426629
525,170,1688676537.9141462,735.475141854973,436.2908248945707
511,284,1688676538.041756,732.7528499868822,432.87115362909225
505,368,1688676538.196904,729.0303158027657,428.89577102875427
486,421,1688676538.2864442,724.3687377473686,424.9368420532887
496,486,1688676538.3991256,718.84447433691,421.389104852662
469,522,1688676538.515702,712.5426098154026,418.5506440986235
483,436,1688676538.651549,705.5379710486894,416.43808670455144
536,430,1688676538.7603118,698.0245900498495,414.7795310094223
562,365,1688676538.8824396,690.3137324844242,413.298293210615
621,327,1688676539.0019403,682.7114093844776,411.7296695672666
580,286,1688676539.1148431,675.4014921490487,409.82561709984947
569,294,1688676539.242394,668.3462365132128,407.46863478614665
566,273,1688676539.372538,661.4635355948296,404.65285653802476
533,252,1688676539.4911392,654.7023358854948,401.36254527108986
591,217,1688676539.5963435,648.0733369727276,397.52345219325883
574,225,1688676539.7149918,641.6980566589283,393.0943147347193
600,243,1688676539.8446305,635.6603153265314,388.1617060492311
640,210,1688676539.9680972,630.0697316971635,382.8236020514243
649,158,1688676540.091164,625.08032382185,377.0075508337341
632,176,1688676540.2034743,620.7180523363628,370.6237110336741
665,241,1688676540.315177,616.9541654119898,363.84095294652406
620,236,1688676540.434579,613.7535780043585,356.95031346938026
582,231,1688676540.5634224,610.9366756486908,350.0766890877523
599,277,1688676540.6799345,608.327326757936,343.3039176510128
566,259,1688676540.8085148,605.8648019621583,336.76204981286594
548,189,1688676540.919668,603.4499876524386,330.37725633341597
576,145,1688676541.04273,601.0319833378943,323.8746883672713
571,121,1688676541.1632326,598.6735913070888,317.0383920709044
597,195,1688676541.286277,596.4467574804632,309.91717255843014
605,216,1688676541.396658,594.431187763053,302.79497835458716
613,201,1688676541.5228856,592.6896425720886,295.8614675536939
620,189,1688676541.6447644,591.2488585930032,289.10663902287797
646,190,1688676541.7611165,590.1558832568121,282.49561208285576
617,188,1688676541.878997,589.4244258880449,276.03439599174953
625,193,1688676541.9972239,588.9855867322757,269.7479845784693
625,176,1688676542.1161282,588.7921069459396,263.64161486521607
660,183,1688676542.24312,588.8822420321892,257.6998880549639
637,194,1688676542.366598,589.2944158965819,251.95197828654997
632,166,1688676542.474672,589.9688984418104,246.41260709116537
659,174,1688676542.630536,590.865348976191,241.0380981731198
689,219,1688676542.7452567,592.0708023902441,235.890878134634
667,227,1688676542.863717,593.6408295172012,231.13233522964944
689,274,1688676542.9875343,595.5395766647947,226.90752344240914
631,272,1688676543.1139898,597.6686283797533,223.33139354630404
615,312,1688676543.2383587,599.8302520691665,220.47811348982142
622,306,1688676543.3565907,601.8868604303498,218.39370975582688
593,321,1688676543.472918,603.7920836983604,217.0724099765082
589,361,1688676543.5952544,605.4701859410113,216.5353223631309
573,350,1688676543.741705,606.8576600964305,216.82601904867246
551,330,1688676543.8281212,607.8920656180084,217.85274577003668
563,331,1688676543.9479265,608.5342399839268,219.45882953155365
533,316,1688676544.0759866,608.7807167599173,221.5255806415774
551,309,1688676544.1839263,608.6277836109182,223.9397124366454
568,303,1688676544.3109312,608.1520430977581,226.59929146686977
584,331,1688676544.4315102,607.4897999763575,229.47608610784908
594,363,1688676544.5426445,606.7509301038662,232.65042715348622
592,362,1688676544.6622713,605.9975966875345,236.2056231774815
660,352,1688676544.7960274,605.3440599840883,240.11004923106665
719,340,1688676544.9146042,605.0661712326611,244.25577854890508
734,374,1688676545.0343497,605.4202597164383,248.59313861730627
745,381,1688676545.1569715,606.4841240322276,253.1687870480754
787,401,1688676545.2678635,608.2924769805614,258.03039481862226
804,431,1688676545.3927703,610.9203263888825,263.23211598144655
759,444,1688676545.5187886,614.3114129895583,268.84383535267386
715,428,1688676545.6329894,618.1942760244555,274.848096196122
723,378,1688676545.7613463,622.3114353862134,281.06741808970446
738,320,1688676545.8664203,626.5950929455835,287.1880341668919
624,272,1688676545.995766,630.8913872129689,292.8712244720406
508,158,1688676546.2073233,634.6922160144086,297.73743138667896
408,70,1688676546.4066432,637.3745826653229,301.3112975060055
308,4,1688676546.5281878,638.4315263492458,303.18677512820204
207,-18,1688676546.6547136,637.4409197089153,303.17737987108364
110,-64,1688676546.775793,634.0399815016245,301.2531850556089
79,-82,1688676546.939048,628.0250898783468,297.43375892642683
36,-63,1688676547.0784402,619.4108808329021,291.84871514532296
-20,-51,1688676547.1738338,608.2681226362437,284.7634323277714
-61,-35,1688676547.30053,594.6412719776624,276.4636672842337
-63,-42,1688676547.4272156,578.6666291448604,267.1800070418504
-68,-57,1688676547.55137,560.6116451568503,257.05133673645486
-48,-20,1688676547.6704533,540.8127080521734,246.22590218415098
-24,-21,1688676547.8391473,519.6556704111687,234.92533103372088
-10,-26,1688676547.9388876,497.52739532242174,223.3097182508871
-1,-63,1688676548.0645795,474.74897420599433,211.4099712011444
10,-72,1688676548.1806576,451.58516076040894,199.1968529590755
41,-87,1688676548.2935505,428.3029136548014,186.67238850059007
43,-44,1688676548.4186792,405.1608180223774,173.9485395831052
16,63,1688676548.5573773,382.29134255205787,161.38136589814167
133,116,1688676548.6856427,359.89485819870487,149.48176605311235
306,236,1688676548.80945,338.6089981923331,138.73662671944325
482,303,1688676548.9318655,319.3769254456803,129.61435442701048
538,321,1688676549.0480998,302.9456041663174,122.39573210777444
569,349,1688676549.1627612,289.58344523094166,117.11443693646765
578,369,1688676549.2919703,279.23157358203605,113.73509412637448
589,384,1688676549.4287183,271.721604326208,112.19881256371437
612,391,1688676549.5414774,266.8774510616318,112.40404659983905
639,388,1688676549.682917,264.56986707150105,114.20436066410792
686,488,1688676549.7962537,264.72691100930314,117.56918223648987
722,571,1688676549.9258432,267.3180896270399,122.7240293739277
741,617,1688676550.0377958,272.2740523641461,129.90704687673013
773,622,1688676550.1673188,279.4720567763739,139.1262072073435
771,555,1688676550.28634,288.75255388460073,150.0971207748403
731,502,1688676550.4160237,299.8244527384375,162.304749818146
732,429,1688676550.553244,312.3158027220805,175.18733467032578
612,475,1688676550.6684504,325.77277098837857,188.37442915360026
491,454,1688676550.788316,339.4879334919188,201.75383878073424
379,482,1688676550.9088085,352.65992888340276,215.27382322015643
278,508,1688676551.046361,364.6159081765958,228.92971707918278
213,528,1688676551.159854,374.8590398486068,242.77364134239482
152,538,1688676551.2899487,383.0821707119532,256.81599722244823
109,581,1688676551.3979993,389.1130638986048,271.0751764185414
79,563,1688676551.5156584,392.8880325610766,285.5590459130971
45,571,1688676551.639218,394.4218575088452,300.18110482762893
-2,619,1688676551.7502954,393.72917588845695,314.9085274913013
-55,647,1688676551.8693373,390.7834220691956,329.83721951172447
-87,647,1688676551.9965742,385.5681638233,345.0108253663972
-103,686,1688676552.1103985,378.1581090577935,360.4127984449764
-118,702,1688676552.2388918,368.71200361058465,376.06652111449245
-165,716,1688676552.3825748,357.36331315195093,391.97826574238684
-202,715,1688676552.4991336,344.16501125200654,408.09065089007845
-273,692,1688676552.618198,329.1079881227335,424.2721103646377
-252,703,1688676552.7485921,312.24474831383674,440.36792395691305
-230,697,1688676552.8550048,293.85389184806064,456.2826096696478
-234,705,1688676552.9809718,274.2931846137028,471.95228984869385
-206,723,1688676553.0988522,253.86177404520336,487.3519859920388
-154,752,1688676553.214587,232.92318101224728,502.5268038971042
-111,768,1688676553.346503,211.90957079856935,517.5462323927654
-106,764,1688676553.46408,191.16121850441306,532.4221208300021
-114,806,1688676553.618345,170.83757219678347,547.1556647826679
39,706,1688676553.7341564,151.22080712726918,561.6462961716056
137,657,1688676553.8480983,132.93108493829573,575.5317092827831
261,619,1688676553.963048,116.6282431753882,588.4488225502705
322,571,1688676554.0878322,102.79442145236021,600.1706628288848
414,546,1688676554.211311,91.74554936857344,610.5216390965292
525,525,1688676554.3818336,83.77434740249332,619.4112234323406
596,512,1688676554.5147312,79.16715828245941,626.8240643319951
656,492,1688676554.6313362,78.0550900918484,632.7741035021173
711,425,1688676554.7481754,80.43690639854331,637.2047952991433
702,402,1688676554.8691058,86.16661299385994,639.9910011255492
710,402,1688676554.9996436,94.92416836997714,641.1240705826092
724,388,1688676555.1130886,106.37035279916346,640.717198246126
749,420,1688676555.2303116,120.24446120643707,638.940701007213
832,431,1688676555.4132502,136.4249043526733,636.0384306702144
795,421,1688676555.5572233,154.7996326515522,632.2102797031486
823,396,1688676555.6827471,175.0842676079082,627.526341054964
797,383,1688676555.7959487,196.94876756806795,621.9972502939717
767,368,1688676555.919858,220.01977470168475,615.6477195176222
741,415,1688676556.0418508,243.87125759392993,608.6071352811515
680,392,1688676556.1653204,268.0720744223157,601.0714342152127
675,368,1688676556.2821317,292.21977677518265,593.1031835684024
676,385,1688676556.4031174,316.07608667178687,584.715518024365
678,369,1688676556.4938617,339.5305185910116,575.9929117725226
650,341,1688676556.6113858,362.45436354476124,566.9587459258881
693,327,1688676556.717797,384.75313253746447,557.5728184062123
735,332,1688676556.831519,406.50843191140433,547.8524538064079
711,328,1688676556.9341004,427.80085285391965,537.8780582692566
691,342,1688676557.0756426,448.5163747132376,527.7508763097637
680,350,1688676557.1807845,468.4846256289986,517.5931324897851
670,357,1688676557.2975743,487.5912101820644,507.52168556533815
652,347,1688676557.4228945,505.7432101950397,497.60399269206096
650,352,1688676557.5383236,522.8645405823958,487.8702333301372
692,347,1688676557.662214,538.9927028728919,478.3507251546875
713,372,1688676557.780219,554.2885687623013,469.1079372545789
741,378,1688676557.8910978,568.9141265914676,460.2415236624426
699,359,1688676558.014423,582.9055219630914,451.7901380513579
746,364,1688676558.1471364,596.2343989518167,443.72006117720326
731,348,1688676558.2914608,608.9466037680334,436.00181774499936
746,361,1688676558.4196005,621.0794488528396,428.62307720945927
759,402,1688676558.5351465,632.6638564504756,421.6659707928979
779,414,1688676558.6463847,643.7790135221804,415.2834935764707
754,379,1688676558.7674491,654.4502123893334,409.49645470927226
727,413,1688676558.8910635,664.5782534973421,404.24093728287
748,463,1688676559.013463,674.0760946356995,399.6132740487114
761,493,1688676559.1394746,682.9954382618297,395.81455628216463
728,460,1688676559.2622967,691.3654382780518,392.89249929033065
743,470,1688676559.3820555,699.1392752706068,390.73388382719963
730,490,1688676559.4978456,706.3107536772928,389.28124454960914
687,481,1688676559.6040547,712.8222298454997,388.52880228092687
667,413,1688676559.7324808,718.5308398276902,388.31065136866977
661,439,1688676559.8598733,723.357373578368,388.3976337667353
707,448,1688676559.968536,727.3869021380478,388.74687772263303
684,427,1688676560.0932455,730.7719396055297,389.3624043431615
665,406,1688676560.2165587,733.5326839547,390.1335338450361
650,389,1688676560.344068,735.6074219425753,390.92226358892026
677,426,1688676560.4473991,737.0240018627806,391.6957729711224
685,444,1688676560.5644786,737.9122022634027,392.56092534554915
688,428,1688676560.7010262,738.3897725466993,393.5864503099358
704,436,1688676560.8115098,738.5410514157345,394.7406804206319
711,458,1688676560.9398217,738.4609780333792,396.03551612740443
723,473,1688676561.0597184,738.2358538952508,397.5466564589079
749,487,1688676561.1796098,737.9657047452914,399.33910266901756
766,447,1688676561.288816,737.7754252805536,401.37714325324055
779,413,1688676561.417426,737.764586340509,403.476608041477
756,412,1688676561.5342555,737.9436427884019,405.45917622916636
751,373,1688676561.6465359,738.235932373551,407.2157515559231
707,362,1688676561.772328,738.5151073509957,408.6280853104069
714,402,1688676561.8895307,738.6550199907429,409.69339761296476
707,406,1688676562.0193927,738.6153449905739,410.54883749248944
702,426,1688676562.134742,738.3976497634105,411.31102856522
691,438,1688676562.2425067,737.9809571345962,412.0672993135982
693,358,1688676562.3696046,737.3520546360138,412.7611449710427
696,370,1688676562.4963062,736.5311044033851,413.19598583420253
694,356,1688676562.6508024,735.5519098026052,413.29406463977233
694,331,1688676562.729483,734.4353958625113,413.03023239447566
714,324,1688676562.846144,733.2289029689321,412.34018993037483
721,364,1688676562.9639187,732.0177682049671,411.27430031490496
700,371,1688676563.0898848,730.8286023195095,409.9954728759573
661,347,1688676563.2113454,729.5577294311638,408.57752378718317
629,354,1688676563.3298576,728.0294230555481,406.9936266322204
606,343,1688676563.4481397,726.0952787114561,405.23978057333096
646,318,1688676563.564004,723.7537089668025,403.28558735428027
628,306,1688676563.6996555,721.1183975970314,401.0567133634562
663,313,1688676563.8170059,718.2927831602207,398.53363715450524
707,352,1688676563.9272783,715.453972551729,395.8221163214372
559,392,1688676564.0243685,712.5833804365993,393.14084648583406
500,430,1688676564.148742,709.2458951582252,390.7321724410546
427,493,1688676564.2666628,705.0139459496313,388.84354126528876
418,681,1688676564.3885293,699.6931859192791,387.94656164911873
435,688,1688676564.528747,693.3210413658518,388.59500316779906
513,689,1688676564.6518316,686.1962619001795,390.9195800445895
687,694,1688676564.7726643,678.947746514627,394.7507616504394
695,720,1688676564.8985572,672.266284298707,399.96170768019687
728,728,1688676565.0146582,666.4577605479499,406.4718370877652
775,743,1688676565.133287,661.6414392735534,414.1897316048641
801,761,1688676565.255645,657.9650661294794,423.0250587909544
817,765,1688676565.3851144,655.498534275473,432.8889866917392
1075,681,1688676565.498118,654.591535451461,443.5305919608237
1247,505,1688676565.6052098,656.1158083480286,454.3079942308606
1482,370,1688676565.7307875,661.0318003007055,464.3079205651664
1493,266,1688676565.8460183,669.9096581172917,472.748513954327
1535,230,1688676566.015915,682.7181098156432,479.18966134511436
1507,216,1688676566.2574348,699.0665399598662,483.5259519244177
1534,272,1688676566.4719086,718.5056677471914,485.9418197947226
1445,267,1688676566.7329257,740.5041470348004,486.7613838756612
1355,320,1688676566.9226747,764.3109996716953,486.29277997444507
1225,328,1688676567.143077,789.0124066524223,484.83389422258495
1122,271,1688676567.33497,813.7064410954848,482.515062853211
951,237,1688676567.519221,837.5070978330831,479.2354304732399
810,184,1688676567.7057703,859.5112087575915,474.8547554117436
742,187,1688676567.8871772,879.0163358649309,469.3140225143185
650,178,1688676568.0713632,895.6311147392464,462.6857946505079
567,160,1688676568.305741,909.0720683154934,455.07503442263663
528,153,1688676568.4804003,919.159767135686,446.55359669302663
535,151,1688676568.666009,925.9626359596015,437.2174558394068
507,161,1688676568.8516245,929.7089836449699,427.20556333593095
459,137,1688676568.994785,930.5565764606267,416.6388834942621
519,70,1688676569.1698732,928.7118573454753,405.4839739656407
472,19,1688676569.4198563,924.5055909132898,393.5621134909844
415,18,1688676569.6017897,918.0777472245776,380.77497327878734
447,25,1688676569.7778764,909.5109456521016,367.2211609157729
438,4,1688676569.9560301,899.0775467994062,353.0490220739923
489,3,1688676570.1389878,887.1302548611237,338.35392112276026
493,2,1688676570.3176978,874.0403605368128,323.2418140453474
495,45,1688676570.534988,860.094067140769,307.9036347955886
471,41,1688676570.718969,845.4397512740823,292.5715642008814
444,28,1688676570.8793182,830.1308777921115,277.36694159470665
464,60,1688676571.0285947,814.2410752758176,262.3683115486334
415,2,1688676571.249795,797.871829798037,247.6315707405517
413,33,1688676571.4408057,781.0523428554478,233.13786093262573
457,89,1688676571.6214435,763.9153140699499,219.0343036324167
468,102,1688676571.7879314,746.736506641806,205.59078335507212
386,80,1688676571.9677215,729.5974863328021,192.90438231620504
333,73,1688676572.1381931,712.2928646977138,180.91407166464188
246,56,1688676572.3427415,694.538832672326,169.5392117392145
221,38,1688676572.5428255,676.1177527809666,158.69526317690608
187,-8,1688676572.7211537,656.9573737567434,148.24492059446888
109,-34,1688676572.8984034,636.997377750855,138.00886183455677
43,-57,1688676573.0708785,616.0640480742404,127.84734180485235
-34,-70,1688676573.2490633,593.9622709315382,117.68758666334719
-94,-63,1688676573.4320054,570.5345572437376,107.52741835038641
-91,-82,1688676573.6114995,545.7736510241133,97.40002348967921
-176,-90,1688676573.7930532,519.7613796709176,87.3041625109188
-178,-126,1688676573.9701707,492.5343693394072,77.1916976310268
-179,-141,1688676574.1517062,464.2481503902519,66.98452177187336
-189,-136,1688676574.369019,435.15934037990905,56.66307499218111
-184,-105,1688676574.5404508,405.4993196783227,46.3378823580928
-168,-77,1688676574.7377734,375.52530461809744,36.20886554284288
-201,-37,1688676574.942688,345.45171158457913,26.500599776921735
-204,-49,1688676575.1222482,315.38753177794086,17.36617987318963
-176,-55,1688676575.3196452,285.4917127408134,8.813333918826066
-192,-67,1688676575.4738746,255.97575298878326,0.7782329166206674
-206,-33,1688676575.6535466,226.94615336339214,-6.74071074473515
-214,-54,1688676575.8647583,198.44558582132947,-13.702559786799275
-149,-49,1688676576.0544767,170.63649055334568,-20.12957493790057
-166,-72,1688676576.2279038,143.76263331155477,-26.090185860484652
-145,-83,1688676576.4113548,117.95906177545365,-31.674700790985984
-130,-94,1688676576.5615306,93.32277627641164,-36.97198075517766
-104,-112,1688676576.7329834,69.98789621923065,-42.05589667741171
-75,-120,1688676576.932342,48.094618193904296,-46.99964942167298
-53,-120,1688676577.0962944,27.774580546262918,-51.83881478842535
-96,-133,1688676577.2894661,9.025099991794402,-56.58680624774646
-72,-148,1688676577.4920356,-8.267892058791455,-61.285436889826244
